/home/user/dataset/DFEW/image/02724 47 3 0.08,0.05,0.566,0.031,0.0,0.0,0.043,0.41,0.0,0.0,0.256,0.439,0.095,0.073,0.578,0.311,0.211, 0.0,0.277,1.0,0.0,0.0,0.851,0.0,0.0,0.0,0.0,0.34,0.191,0.362,0.0,0.021,0.021,0.0,0.0,
/home/user/dataset/DFEW/image/02771 67 3 0.284,0.12,0.553,0.051,0.528,0.045,0.066,0.358,0.174,0.021,0.905,0.73,0.142,0.15,0.892,0.37,0.181, 0.06,0.209,0.0,0.507,0.119,0.313,0.149,0.06,0.0,0.0,0.164,0.522,0.373,0.0,0.224,0.015,0.015,0.269,
/home/user/dataset/DFEW/image/02772 53 3 0.185,0.222,0.301,0.125,0.009,0.199,0.048,0.552,0.005,0.001,0.134,0.437,0.109,0.048,0.187,0.432,0.086, 0.17,0.264,0.981,0.075,0.0,0.0,0.0,0.943,0.0,0.0,0.057,0.0,0.0,0.189,0.019,0.094,0.0,0.0,
/home/user/dataset/DFEW/image/02779 36 3 0.124,0.027,0.396,0.088,0.578,1.511,0.11,1.356,0.763,0.719,0.182,0.327,0.118,0.095,0.514,0.733,0.131, 0.222,0.0,0.028,1.0,0.139,0.389,0.056,0.806,0.0,0.028,0.028,0.0,0.0,0.0,0.139,0.0,0.0,0.083,
/home/user/dataset/DFEW/image/02818 170 3 0.562,0.122,2.62,0.156,0.584,1.243,0.113,1.602,1.786,1.421,0.196,0.654,0.136,0.233,0.884,0.546,0.257, 0.347,0.288,0.894,0.076,0.029,0.506,0.2,0.529,0.447,0.576,0.641,0.4,0.212,0.065,0.359,0.224,0.0,0.341,
/home/user/dataset/DFEW/image/02854 72 4 0.234,0.255,0.873,0.039,1.317,1.113,0.055,1.327,0.904,0.708,0.417,0.584,0.139,0.073,0.288,0.343,0.24, 0.139,0.139,0.694,0.111,0.542,0.875,0.0,0.569,0.278,0.208,0.528,0.472,0.333,0.403,0.556,0.208,0.292,0.083,
/home/user/dataset/DFEW/image/02860 72 3 0.119,0.09,0.141,0.085,0.0,0.044,0.184,0.21,0.012,0.008,0.187,0.537,0.225,0.2,0.443,0.415,0.144, 0.139,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.208,0.069,0.0,0.125,0.111,0.0,0.236,
/home/user/dataset/DFEW/image/02895 104 3 0.035,0.024,0.062,0.034,0.081,0.021,0.083,0.078,0.039,0.237,0.218,0.116,0.051,0.034,0.17,0.288,0.031, 0.106,0.096,0.0,0.01,0.01,0.0,0.058,0.0,0.0,0.135,0.058,0.163,0.01,0.029,0.058,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/02900 112 3 0.01,0.004,0.199,0.002,0.0,0.016,0.036,0.119,0.0,0.0,0.009,0.02,0.003,0.016,0.052,0.053,0.016, 0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,
/home/user/dataset/DFEW/image/02905 62 3 0.065,0.032,0.0,0.031,0.0,0.0,0.045,0.0,0.0,0.0,0.171,0.311,0.039,0.174,0.2,0.221,0.066, 0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.016,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/02925 39 3 0.183,0.124,1.893,0.155,0.194,1.186,0.174,2.103,0.407,0.857,0.337,0.534,0.135,0.166,0.872,0.59,0.147, 0.103,0.282,1.0,1.0,0.0,0.872,0.154,0.949,0.128,0.128,0.308,0.308,0.282,0.462,0.564,0.385,0.0,0.41,
/home/user/dataset/DFEW/image/02950 37 3 0.238,0.165,1.2,0.047,1.353,1.249,0.163,1.864,0.299,0.891,0.308,0.371,0.112,0.175,0.875,0.62,0.072, 0.243,0.27,0.73,0.0,0.973,1.0,0.27,0.838,0.135,0.486,0.135,0.162,0.0,0.351,0.459,0.108,0.0,0.324,
/home/user/dataset/DFEW/image/03030 35 4 0.081,0.057,0.081,0.016,0.0,0.957,0.042,0.367,0.544,0.995,0.08,0.321,0.044,0.037,0.167,0.115,0.169, 0.0,0.0,0.029,0.343,0.0,0.886,0.0,0.829,0.743,1.0,0.057,0.314,0.0,0.0,0.029,0.0,0.0,0.429,
/home/user/dataset/DFEW/image/03060 167 3 0.332,0.122,0.972,0.047,0.001,0.122,0.106,0.375,0.05,0.15,0.376,0.751,0.268,0.143,0.825,0.815,0.306, 0.24,0.389,0.826,0.509,0.0,0.365,0.21,0.0,0.0,0.0,0.527,0.515,0.299,0.222,0.389,0.287,0.0,0.246,
/home/user/dataset/DFEW/image/03093 94 3 0.134,0.079,0.677,0.045,0.218,0.147,0.158,0.0,0.002,0.362,0.368,0.502,0.405,0.087,0.461,0.787,0.214, 0.468,0.457,0.149,0.521,0.085,0.021,0.202,0.0,0.0,0.372,0.415,0.287,0.202,0.447,0.0,0.074,0.191,0.309,
/home/user/dataset/DFEW/image/03096 52 3 0.37,0.085,1.302,0.072,0.649,1.585,0.097,0.729,0.056,0.586,0.376,0.727,0.193,0.27,0.821,0.64,0.174, 0.192,0.154,0.731,0.0,0.558,0.692,0.077,0.558,0.0,0.308,0.192,0.019,0.135,0.058,0.385,0.423,0.192,0.096,
/home/user/dataset/DFEW/image/03099 73 3 0.202,0.062,2.423,0.068,1.843,0.813,0.032,2.176,0.771,2.488,0.069,0.562,0.04,0.085,0.242,0.456,0.072, 0.288,0.137,0.795,0.342,0.712,0.342,0.0,0.959,0.0,1.0,0.164,0.247,0.0,0.0,0.164,0.178,0.0,0.027,
/home/user/dataset/DFEW/image/03135 96 3 0.093,0.072,0.015,0.016,0.911,1.398,0.059,1.286,0.0,0.03,0.227,0.286,0.131,0.026,0.247,0.919,0.172, 0.094,0.042,0.417,0.0,0.927,0.0,0.0,0.938,0.0,0.0,0.0,0.042,0.146,0.0,0.094,0.229,0.0,0.0,
/home/user/dataset/DFEW/image/03138 143 5 0.368,0.146,0.043,0.086,0.103,0.105,0.104,0.306,0.693,0.053,0.202,0.696,0.128,0.218,0.447,0.631,0.129, 0.476,0.322,0.58,0.993,0.126,0.0,0.154,0.427,0.371,0.0,0.182,0.413,0.084,0.266,0.399,0.252,0.0,0.217,
/home/user/dataset/DFEW/image/03145 56 5 0.285,0.11,1.149,0.069,0.145,2.24,0.073,0.254,0.184,0.125,0.126,0.546,0.289,0.105,0.884,0.778,0.139, 0.286,0.125,1.0,0.0,0.0,0.339,0.179,0.375,0.214,0.161,0.232,0.411,0.161,0.0,0.304,0.357,0.0,0.196,
/home/user/dataset/DFEW/image/03164 48 3 0.101,0.059,0.872,0.046,0.0,1.335,0.095,1.339,0.026,0.048,0.104,0.232,0.04,0.065,0.096,0.252,0.144, 0.208,0.146,0.958,0.0,0.0,0.0,0.0,0.458,0.0,0.0,0.021,0.25,0.021,0.0,0.125,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/03178 168 5 0.152,0.034,0.457,0.032,0.032,0.827,0.054,0.661,0.082,0.075,0.077,0.529,0.057,0.081,0.564,0.392,0.089, 0.0,0.232,0.262,0.024,0.0,0.0,0.0,0.321,0.0,0.071,0.333,0.137,0.077,0.0,0.244,0.327,0.0,0.071,
/home/user/dataset/DFEW/image/03187 96 5 0.1,0.107,0.487,0.042,0.02,0.002,0.078,0.107,0.062,0.247,0.212,0.519,0.103,0.13,0.68,0.867,0.192, 0.229,0.229,0.365,0.083,0.0,0.0,0.0,0.0,0.0,0.021,0.375,0.167,0.042,0.427,0.417,0.312,0.0,0.167,
/home/user/dataset/DFEW/image/03188 37 3 0.082,0.086,1.285,0.015,0.0,0.0,0.064,0.717,0.0,0.0,0.465,0.722,0.193,0.206,0.728,1.375,0.063, 0.108,0.459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.351,0.108,0.189,0.0,0.162,0.0,0.0,
/home/user/dataset/DFEW/image/03191 52 3 0.075,0.057,1.415,0.045,0.884,1.439,0.028,1.151,0.0,0.404,0.136,0.202,0.075,0.062,0.142,0.212,0.058, 0.058,0.0,1.0,0.0,0.019,0.942,0.0,0.019,0.0,0.0,0.0,0.019,0.019,0.0,0.0,0.096,0.0,0.0,
/home/user/dataset/DFEW/image/03192 48 3 0.13,0.035,0.518,0.133,0.825,0.753,0.103,1.131,0.477,1.282,0.222,0.848,0.124,0.14,0.394,0.564,0.318, 0.5,0.042,0.354,0.375,0.0,0.458,0.0,0.229,0.0,0.917,0.333,0.229,0.125,0.0,0.458,0.083,0.0,0.396,
/home/user/dataset/DFEW/image/03194 63 5 0.215,0.087,0.434,0.041,0.57,0.007,0.043,2.016,0.415,1.845,0.27,0.515,0.105,0.205,0.502,0.631,0.157, 0.016,0.0,0.238,0.54,0.492,0.921,0.016,0.968,0.0,0.619,0.175,0.429,0.429,0.0,0.175,0.143,0.0,0.032,
/home/user/dataset/DFEW/image/03202 81 3 0.167,0.039,0.705,0.024,0.0,0.26,0.045,0.175,0.011,0.146,0.115,0.275,0.088,0.176,0.368,0.187,0.054, 0.037,0.272,0.222,0.16,0.0,0.037,0.0,0.0,0.0,0.0,0.383,0.0,0.272,0.0,0.247,0.235,0.16,0.062,
/home/user/dataset/DFEW/image/03204 50 5 0.087,0.056,0.637,0.039,0.013,0.109,0.024,0.792,0.055,0.095,0.144,0.307,0.077,0.054,0.292,0.264,0.173, 0.0,0.08,0.2,0.68,0.0,0.46,0.06,0.4,0.0,0.0,0.04,0.1,0.0,0.0,0.08,0.08,0.0,0.14,
/home/user/dataset/DFEW/image/03213 65 3 0.105,0.163,1.107,0.066,0.216,0.044,0.058,1.232,0.053,0.137,0.188,0.394,0.082,0.171,0.708,0.375,0.14, 0.354,0.446,0.723,0.569,0.0,0.046,0.338,0.154,0.0,0.0,0.431,0.077,0.446,0.323,0.185,0.462,0.0,0.477,
/home/user/dataset/DFEW/image/03230 30 3 0.046,0.0,0.152,0.007,0.13,0.234,0.045,0.138,0.046,0.034,0.02,0.124,0.061,0.048,0.287,0.177,0.067, 0.133,0.0,0.033,0.133,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.133,0.1,0.133,0.0,
/home/user/dataset/DFEW/image/03233 174 5 0.45,0.269,0.922,0.042,0.0,0.001,0.081,0.233,0.011,0.019,0.34,0.498,0.124,0.119,0.508,0.503,0.552, 0.201,0.259,0.782,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.379,0.477,0.316,0.0,0.339,0.448,0.052,0.316,
/home/user/dataset/DFEW/image/03234 48 5 0.302,0.101,1.541,0.113,2.286,2.262,0.068,2.426,1.293,2.099,0.246,0.669,0.294,0.081,0.478,0.617,0.176, 0.271,0.208,0.729,0.229,0.875,1.0,0.0,0.979,0.792,1.0,0.083,0.25,0.104,0.125,0.312,0.229,0.104,0.062,
/home/user/dataset/DFEW/image/03235 38 5 0.081,0.048,0.091,0.028,0.024,1.085,0.054,0.34,0.001,0.914,0.383,0.662,0.356,0.204,0.761,0.497,0.158, 0.0,0.105,0.0,0.158,0.0,0.526,0.0,0.237,0.0,0.0,0.368,0.316,0.237,0.395,0.289,0.237,0.0,0.158,
/home/user/dataset/DFEW/image/03238 65 5 0.339,0.196,0.74,0.199,1.438,1.97,0.235,1.402,0.876,0.952,0.515,1.153,0.332,0.439,1.788,0.772,0.284, 0.077,0.215,0.754,0.031,0.615,0.923,0.154,0.692,0.262,0.569,0.538,0.569,0.246,0.138,0.385,0.277,0.169,0.262,
/home/user/dataset/DFEW/image/03241 72 5 0.147,0.16,0.722,0.03,0.247,0.864,0.087,1.09,0.022,1.133,0.255,0.812,0.185,0.175,0.446,0.492,0.328, 0.042,0.347,0.167,0.542,0.111,0.125,0.028,0.181,0.0,0.764,0.361,0.528,0.139,0.0,0.306,0.028,0.0,0.222,
/home/user/dataset/DFEW/image/03250 47 5 0.45,0.118,0.285,0.071,0.091,0.004,0.125,0.737,0.17,0.279,0.38,0.871,0.143,0.373,0.94,0.409,0.283, 0.191,0.362,0.191,0.851,0.0,0.085,0.149,0.17,0.0,0.17,0.383,0.34,0.064,0.0,0.17,0.0,0.0,0.404,
/home/user/dataset/DFEW/image/03257 48 3 0.343,0.081,1.038,0.072,0.744,0.51,0.075,0.758,0.917,0.773,0.119,0.417,0.088,0.141,0.75,0.685,0.161, 0.208,0.312,1.0,0.25,0.292,0.458,0.229,0.0,0.104,0.604,0.125,0.125,0.0,0.354,0.417,0.312,0.0,0.375,
/home/user/dataset/DFEW/image/03259 106 4 0.131,0.155,0.15,0.083,0.495,0.724,0.097,1.189,0.315,1.099,0.596,0.68,0.504,0.147,1.217,0.851,0.244, 0.217,0.236,0.217,0.406,0.217,0.226,0.0,0.651,0.283,0.575,0.113,0.104,0.5,0.321,0.425,0.321,0.113,0.255,
/home/user/dataset/DFEW/image/03267 54 5 0.08,0.048,1.282,0.044,0.018,0.0,0.047,0.476,0.006,0.023,0.179,0.309,0.052,0.143,0.448,0.662,0.132, 0.019,0.074,1.0,0.648,0.0,0.037,0.0,0.148,0.0,0.0,0.13,0.407,0.222,0.0,0.204,0.222,0.0,0.074,
/home/user/dataset/DFEW/image/03271 96 0 0.09,0.063,0.0,0.025,0.835,0.0,0.027,2.273,1.612,1.037,0.242,0.359,0.083,0.059,0.27,0.251,0.092, 0.0,0.104,0.0,0.0,0.0,0.0,0.0,0.875,0.458,0.115,0.188,0.208,0.01,0.062,0.125,0.083,0.0,0.0,
/home/user/dataset/DFEW/image/03279 96 5 0.23,0.111,1.208,0.053,0.0,0.025,0.088,0.541,0.108,0.106,0.241,0.952,0.181,0.166,1.321,0.376,0.125, 0.177,0.594,0.99,0.375,0.0,0.073,0.0,0.0,0.0,0.031,0.5,0.427,0.344,0.333,0.396,0.375,0.083,0.188,
/home/user/dataset/DFEW/image/03281 72 0 0.39,0.365,0.182,0.033,0.242,0.458,0.108,0.961,0.326,0.69,0.388,1.223,0.514,0.24,0.778,0.626,0.215, 0.097,0.208,0.0,0.0,0.319,0.0,0.0,0.528,0.111,0.222,0.417,0.153,0.222,0.069,0.403,0.278,0.333,0.375,
/home/user/dataset/DFEW/image/03282 136 3 0.175,0.127,2.198,0.053,0.003,0.155,0.097,0.711,0.015,0.476,0.135,0.715,0.097,0.069,0.287,0.414,0.133, 0.088,0.279,1.0,0.846,0.0,0.0,0.015,0.228,0.0,0.0,0.294,0.294,0.154,0.346,0.162,0.103,0.0,0.176,
/home/user/dataset/DFEW/image/03284 37 0 0.148,0.107,0.547,0.114,0.168,1.213,0.101,0.256,0.446,1.084,0.163,0.326,0.12,0.156,0.304,0.3,0.172, 0.27,0.297,0.486,0.324,0.0,0.378,0.162,0.0,0.135,0.324,0.108,0.649,0.27,0.324,0.243,0.216,0.054,0.432,
/home/user/dataset/DFEW/image/03285 89 4 0.114,0.093,0.119,0.021,0.0,0.0,0.038,0.315,0.0,0.0,0.153,0.693,0.051,0.052,0.184,0.521,0.137, 0.0,0.0,1.0,0.955,0.0,0.809,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.315,0.27,0.146,0.0,0.112,
/home/user/dataset/DFEW/image/03287 44 3 0.357,0.161,0.273,0.095,0.037,0.63,0.097,0.329,0.179,0.019,0.266,0.895,0.216,0.2,0.808,0.871,0.216, 0.227,0.455,0.205,0.205,0.0,0.182,0.0,0.0,0.0,0.0,0.432,0.432,0.0,0.0,0.068,0.205,0.114,0.068,
/home/user/dataset/DFEW/image/03292 185 5 0.119,0.124,0.332,0.041,0.251,0.68,0.141,0.764,0.172,0.052,0.191,0.556,0.144,0.183,0.642,0.986,0.216, 0.076,0.216,0.108,0.573,0.065,0.135,0.07,0.708,0.0,0.097,0.108,0.476,0.314,0.032,0.27,0.314,0.0,0.076,
/home/user/dataset/DFEW/image/03295 120 3 0.438,0.096,0.504,0.21,0.756,0.702,0.055,0.431,0.236,0.417,0.294,1.063,0.154,0.322,0.673,0.415,0.144, 0.408,0.392,0.492,0.175,0.525,0.567,0.008,0.45,0.0,0.325,0.483,0.558,0.042,0.592,0.475,0.308,0.017,0.267,
/home/user/dataset/DFEW/image/03297 215 4 0.113,0.037,0.001,0.033,0.0,0.0,0.04,0.843,0.0,0.24,0.071,0.195,0.061,0.046,0.152,0.195,0.076, 0.06,0.033,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.214,0.102,0.456,0.084,0.014,0.0,0.019,
/home/user/dataset/DFEW/image/03298 75 5 0.097,0.04,0.349,0.036,0.0,0.146,0.053,1.176,0.109,0.175,0.065,0.232,0.079,0.046,0.317,0.369,0.078, 0.36,0.067,0.0,0.0,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.227,0.0,0.067,
/home/user/dataset/DFEW/image/03300 46 0 0.51,0.249,1.561,0.064,2.101,0.701,0.09,2.491,1.53,2.353,0.351,0.997,0.212,0.072,0.495,0.621,0.185, 0.196,0.304,0.826,0.13,0.891,0.217,0.043,1.0,0.391,0.913,0.413,0.304,0.348,0.217,0.196,0.261,0.109,0.065,
/home/user/dataset/DFEW/image/03304 36 0 0.088,0.026,0.0,0.014,0.343,0.165,0.031,0.489,0.515,0.524,0.343,0.645,0.112,0.042,0.241,0.383,0.212, 0.0,0.0,0.0,1.0,0.444,0.167,0.0,0.472,0.917,0.389,0.0,0.028,0.083,0.0,0.222,0.194,0.0,0.194,
/home/user/dataset/DFEW/image/03308 72 3 0.171,0.092,0.879,0.053,0.273,2.036,0.038,0.305,0.0,0.063,0.245,0.477,0.15,0.159,1.739,1.047,0.094, 0.0,0.167,0.653,0.042,0.111,1.0,0.361,0.444,0.0,0.153,0.083,0.431,0.139,0.0,0.444,0.25,0.0,0.528,
/home/user/dataset/DFEW/image/03310 50 0 0.236,0.053,0.087,0.023,0.194,0.04,0.023,0.02,1.085,1.491,0.114,0.243,0.033,0.07,0.299,0.6,0.073, 0.22,0.02,0.0,0.0,0.28,0.42,0.0,0.0,1.0,1.0,0.18,0.12,0.0,0.0,0.22,0.3,0.0,0.32,
/home/user/dataset/DFEW/image/03312 191 0 0.163,0.1,0.983,0.074,0.095,0.316,0.095,0.589,1.237,1.64,0.46,0.727,0.169,0.14,0.757,0.599,0.312, 0.068,0.131,0.382,0.12,0.0,0.126,0.173,0.623,0.518,0.827,0.157,0.508,0.079,0.393,0.157,0.398,0.052,0.44,
/home/user/dataset/DFEW/image/03315 124 3 0.098,0.105,0.999,0.052,0.307,0.025,0.048,0.722,0.061,1.513,0.102,0.514,0.111,0.15,0.538,0.329,0.315, 0.0,0.0,0.234,0.508,0.056,0.105,0.073,0.016,0.0,0.444,0.105,0.153,0.0,0.0,0.323,0.25,0.0,0.339,
/home/user/dataset/DFEW/image/03316 72 0 0.155,0.043,1.127,0.105,0.799,1.594,0.045,1.047,0.122,0.331,0.342,0.549,0.157,0.078,0.472,0.963,0.141, 0.319,0.167,0.708,0.0,0.889,0.514,0.236,0.486,0.0,0.278,0.472,0.472,0.431,0.0,0.5,0.458,0.0,0.25,
/home/user/dataset/DFEW/image/03317 47 5 0.113,0.05,0.701,0.034,0.158,0.846,0.148,0.31,0.024,0.162,0.315,0.741,0.13,0.035,0.527,0.947,0.101, 0.021,0.021,0.34,0.404,0.213,0.021,0.213,0.17,0.0,0.0,0.383,0.532,0.362,0.0,0.574,0.383,0.128,0.34,
/home/user/dataset/DFEW/image/03322 35 0 0.146,0.055,1.756,0.045,2.089,1.445,0.113,3.061,2.413,1.613,0.168,0.569,0.111,0.118,1.254,0.37,0.156, 0.257,0.086,0.886,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.371,0.286,0.314,0.657,0.571,0.229,0.0,0.0,
/home/user/dataset/DFEW/image/03325 37 3 0.085,0.044,0.039,0.069,0.531,0.058,0.077,0.296,0.542,0.215,0.179,0.459,0.144,0.086,0.371,0.327,0.256, 0.0,0.0,0.0,1.0,1.0,0.108,0.0,0.0,0.324,0.0,0.0,0.108,0.0,0.081,0.135,0.135,0.0,0.162,
/home/user/dataset/DFEW/image/03330 240 0 0.251,0.112,0.123,0.053,0.281,0.009,0.05,0.593,1.252,1.077,0.283,0.585,0.198,0.137,0.953,0.733,0.407, 0.262,0.175,0.079,0.95,0.2,0.0,0.021,0.579,0.683,0.933,0.367,0.417,0.229,0.0,0.296,0.279,0.0,0.133,
/home/user/dataset/DFEW/image/03331 60 0 0.094,0.044,1.698,0.033,0.6,0.562,0.03,0.97,0.897,0.61,0.07,0.211,0.041,0.103,0.246,0.304,0.06, 0.017,0.017,1.0,0.0,0.1,0.0,0.0,1.0,0.683,0.883,0.0,0.0,0.0,0.133,0.133,0.1,0.0,0.0,
/home/user/dataset/DFEW/image/03332 62 0 0.103,0.04,0.148,0.032,0.993,0.017,0.053,1.157,2.136,0.681,0.124,0.33,0.079,0.036,0.197,0.207,0.123, 0.016,0.194,0.258,0.0,0.839,0.032,0.0,0.903,1.0,0.984,0.065,0.145,0.048,0.0,0.0,0.0,0.0,0.032,
/home/user/dataset/DFEW/image/03338 48 5 0.427,0.439,2.113,0.027,1.484,1.716,0.046,1.184,0.0,0.081,0.381,0.695,0.132,0.276,1.393,0.782,0.065, 0.188,0.229,1.0,0.438,0.896,0.938,0.0,0.688,0.0,0.0,0.167,0.521,0.333,0.458,0.417,0.292,0.0,0.0,
/home/user/dataset/DFEW/image/03341 36 0 0.41,0.381,0.493,0.092,1.195,1.554,0.042,1.987,0.783,0.473,0.249,0.922,0.193,0.122,0.536,0.407,0.091, 0.0,0.417,0.833,0.528,0.833,0.389,0.222,1.0,0.5,0.556,0.139,0.528,0.333,0.139,0.361,0.361,0.0,0.361,
/home/user/dataset/DFEW/image/03343 108 1 0.065,0.035,1.901,0.051,0.255,3.325,0.017,0.03,0.018,0.147,0.078,0.3,0.183,0.109,0.165,0.199,0.078, 0.028,0.009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.074,0.0,0.111,0.296,0.019,0.083,0.102,0.0,0.0,
/home/user/dataset/DFEW/image/03344 69 5 0.289,0.257,0.483,0.032,0.042,0.351,0.031,1.961,0.044,0.023,0.351,0.28,0.099,0.117,0.413,0.238,0.12, 0.13,0.348,0.145,0.522,0.0,0.739,0.0,0.797,0.0,0.0,0.058,0.0,0.188,0.319,0.116,0.145,0.0,0.0,
/home/user/dataset/DFEW/image/03347 79 5 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/03349 14 4 0.042,0.041,0.823,0.013,0.507,1.209,0.022,0.254,0.0,0.03,0.025,0.206,0.04,0.011,0.101,0.084,0.057, 0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
